start_sec,delta_power,theta_power,alpha_power,beta_power
17820,0.7738152599173458,0.14426087510680957,0.03402509056075001,0.04789877441509476
17850,0.8117542510430649,0.1189264445380106,0.022992865769265222,0.046326438649659456
17880,0.782054700477672,0.15642194334991513,0.02345316041947025,0.03807019575294256
17910,0.7788781189816277,0.15721144999445041,0.031008465980268067,0.032901965043653746
17940,0.8679416966331329,0.0978137361006467,0.015544268900173523,0.018700298366046895
17970,0.8253132946853026,0.12929251197259936,0.019135295716997847,0.02625889762510034
18000,0.8340195942208515,0.11712072619386864,0.02448931689605362,0.024370362689226294
18030,0.8221981211142347,0.1225804030142861,0.021919723896043422,0.033301751975435875
18060,0.8325605618999704,0.11119380707456113,0.023142119239930585,0.03310351178553791
18090,0.8384948387634337,0.11949297687006262,0.020465421647693043,0.021546762718810474
18120,0.8328186267236352,0.13219159837832936,0.016705157728087405,0.018284617169947823
18150,0.8549621473021876,0.11214773259049919,0.01455926127115162,0.018330858836161562
18180,0.841126138750349,0.1157095903709301,0.01932433083331668,0.023839940045404465
18210,0.8144115390305354,0.14194073268669172,0.021223173959679466,0.022424554323093582
18240,0.8231868604440948,0.14021498090647336,0.01773451494113175,0.018863643708299897
18270,0.7870428613127185,0.15869429256825682,0.02287893825438347,0.031383907864641465
18300,0.8057852605736606,0.11661687367602379,0.02685740347193385,0.050740462278381755
18330,0.8797060698596686,0.06993087628783996,0.019951036598228028,0.030412017254263266
18360,0.9249967655631299,0.036472740470618464,0.011640325882498219,0.02689016808375331
18390,0.903427680476073,0.0619311874752052,0.01249982970431605,0.022141302344405582
18420,0.8936716192862844,0.06839155892865693,0.012061923826551583,0.025874897958507156
18450,0.8710981959996111,0.07301504914660849,0.020205620180146874,0.03568113467363364
18480,0.8744435985974409,0.08108266558808942,0.018821320820970194,0.025652414993499385
18510,0.8428151585287361,0.10337057372759569,0.018146615900708072,0.03566765184296003
18540,0.8640683825304994,0.08103460744498048,0.02063622626942532,0.03426078375509479
18570,0.8271354341846924,0.11572667538445576,0.021547060163365685,0.03559083026748601
18600,0.8828210966424643,0.05340156008855355,0.018951573593700113,0.04482576967528199
18630,0.86531357494059,0.08863723153059927,0.017923058406993757,0.028126135121816984
18660,0.8460140608310814,0.10324938205673533,0.021012677549397233,0.02972387956278596
18690,0.8663491882932023,0.07539812239188522,0.02296305959343202,0.035289629721480524
18720,0.8592212107302671,0.08652011366875438,0.021205298746536178,0.03305337685444231
18750,0.855721314774692,0.08510639267914497,0.02342354908826405,0.03574874345789916
18780,0.8799006019665484,0.08111775122096787,0.013250118415259856,0.02573152839722391
18810,0.8616408836071225,0.08926437639407134,0.019056701784459448,0.030038038214346488
18840,0.8726848356293145,0.08120048507275109,0.017222560353121415,0.02889211894481294
18870,0.9156708789012026,0.04109423923647195,0.014818219541087033,0.028416662321238368
18900,0.9428331960027557,0.03955034743689079,0.0067562050341818175,0.010860251526171611
18930,0.9203452535560767,0.04196946515411484,0.012073954634066622,0.025611326655742037
18960,0.9000362561687574,0.051752417346964105,0.013343277634840897,0.03486804884943775
18990,0.9418702679979802,0.03223998577375571,0.009557655963199583,0.016332090265064422
19020,0.9146506619522489,0.04677869365775316,0.011062986381321084,0.027507658008676907
19050,0.8542397536234682,0.061661316569717496,0.022741351501958607,0.06135757830485601
19080,0.846460587526642,0.10055104177039444,0.021683558734402107,0.0313048119685612
19110,0.8764041256382887,0.09345869631327341,0.01403247973515746,0.01610469831328041
19140,0.7955614642974761,0.15192950075321973,0.02208387282681793,0.030425162122486096
19170,0.8096001034751062,0.12935559214475062,0.02403206864112769,0.0370122357390152
19200,0.8998154804681943,0.06686586453889266,0.010646690205787922,0.02267196478712499
19230,0.8677941509676985,0.09630264275670447,0.01739137357525009,0.018511832700346873
19260,0.8399677159968594,0.10770032392237927,0.02069529550900125,0.03163666457176044
19290,0.7812484669937895,0.12096509537914718,0.03163029360514188,0.06615614402192121
19320,0.7452397629664705,0.12848328602154963,0.035317918655038485,0.09095903235694154
19350,0.7883028646604159,0.11092991300141296,0.027991987915582092,0.07277523442258914
19380,0.8442884326573656,0.1002106310958752,0.02184487977908341,0.03365605646767555
19410,0.7656546579172656,0.14441287566106245,0.03415986824728392,0.055772598174388094
19440,0.7040716594233538,0.20339934875077129,0.030008950572043298,0.06252004125383159
19470,0.7449212800860452,0.18684222167139283,0.01963464252033604,0.04860185572222584
19500,0.7783582039834124,0.14451759595822733,0.023286800176956432,0.05383739988140406
19530,0.7627356299635466,0.16067673561194556,0.031385002649570226,0.04520263177493753
19560,0.664796047516796,0.22771637928212488,0.03949474687756668,0.06799282632351236
19590,0.7109259144279491,0.20254811080669732,0.03369240822121939,0.05283356654413439
19620,0.6994356491205432,0.196515903604185,0.03658957267614136,0.06745887459913022
19650,0.7748289800175616,0.12436204864074117,0.028195424721587037,0.07261354662011034
19680,0.8575675719872784,0.07690688491963801,0.01829570924944999,0.047229833843633454
19710,0.8260861409243394,0.09802355719077341,0.02267199981795414,0.05321830206693304
19740,0.8062000330614375,0.11079020124609043,0.02409881645735407,0.058910949235117964
19770,0.7490335679616708,0.1481141242724197,0.03366550936212389,0.06918679840378557
19800,0.8165442667987683,0.10195443921594312,0.023921602734612333,0.05757969125067631
19830,0.7822113696253582,0.09158487474680836,0.029922854618840106,0.09628090100899328
19860,0.8121918026533045,0.1240911797024459,0.019928388332887716,0.04378862931136199
19890,0.8104112058173267,0.09433350884377341,0.02925505489339695,0.06600023044550293
19920,0.7827543988388067,0.13918878412799482,0.023513367680527864,0.05454344935267061
19950,0.857090417025222,0.09762664100746841,0.016335918729406217,0.02894702323790331
19980,0.8563280967240545,0.10173879331411897,0.015659116092002115,0.026273993869824375
20010,0.8482753054116478,0.12083789010839723,0.01568371874229873,0.015203085737656396
20040,0.8781857774442406,0.08126123925809633,0.014228279824259123,0.02632470347340383
20070,0.8121461985947431,0.13913261187632345,0.022503104583921355,0.026218084945011964
20100,0.8290613292363279,0.11607882967076025,0.020877345579493133,0.03398249551341894
20130,0.8591212737087448,0.10686820767000689,0.013229718958461692,0.020780799662786415
20160,0.8595326943222305,0.09010698405037627,0.018927544560911804,0.03143277706648128
20190,0.8325287577998198,0.07532735900849506,0.02093501376663172,0.0712088694250535
20220,0.8279207867652485,0.12365959101600729,0.02009198532450108,0.02832763689424315
20250,0.8636108433824903,0.10239750538555545,0.015999693832336258,0.017991957399617942
20280,0.8497312897972021,0.11210236724988781,0.015235218180328625,0.02293112477258121
20310,0.8850067045285197,0.08371669276259631,0.013232104714500504,0.018044497994383648
20340,0.8577553471370811,0.09965343633223495,0.019608969371342433,0.022982247159341367
20370,0.8255113218295954,0.12765909800017997,0.020691917079644982,0.026137663090579875
20400,0.844401313266284,0.11552576567373911,0.01751047888290191,0.02256244217707476
20430,0.8854553355426897,0.08545245630900773,0.01141624316665055,0.017675964981651856
20460,0.8696414327973121,0.09359013627737232,0.014405442419690502,0.02236298850562505
20490,0.8478601117411114,0.09105913750282615,0.02113164267941845,0.03994910807664416
20520,0.7324718427433017,0.16759880419692996,0.03756355227569766,0.062365800784070655
20550,0.8532966695131986,0.0876330025131251,0.017470514640965874,0.04159981333271057
20580,0.850487846084036,0.08795788425967056,0.02063847944876343,0.040915790207529876
20610,0.8665388270874609,0.09072815006432873,0.01395424821107748,0.028778774637132857
20640,0.8053592311119899,0.1114876680546166,0.02511264576328177,0.05804045507011156
20670,0.7662013917504982,0.14334959399030242,0.031576731775174616,0.058872282484025026
20700,0.8490723296844599,0.09024974841954479,0.01639745726756636,0.044280464628429016
20730,0.782113222990318,0.12357965667078213,0.02570286861572178,0.06860425172317816
20760,0.8192685236122682,0.10140981213553338,0.025792585984230815,0.05352907826796762
20790,0.8620579556222815,0.09525230756346845,0.017898040428567765,0.0247916963856822
20820,0.8178511934499897,0.11755457416050256,0.02114590125515019,0.0434483311343575
20850,0.7338719359082646,0.17585600907701707,0.03127345046722004,0.05899860454749829
20880,0.8380497624251452,0.13002106427170795,0.016061835997326794,0.015867337305820108
20910,0.8405363301056433,0.11700267294611462,0.01880066539913364,0.02366033154910842
20940,0.8410222802143829,0.11084946506635882,0.01674873361991637,0.03137952109934184
20970,0.8444770775585194,0.11146338089596113,0.0195326225458054,0.024526918999713803
21000,0.7639486048677411,0.1710746360799655,0.0278052424921628,0.037171516560130596
21030,0.8068647969234418,0.1321186759417964,0.02222595673916271,0.038790570395598946
21060,0.8555379919806877,0.100904237507398,0.01845403618825704,0.02510373432365735
21090,0.8308626254747705,0.10355243036306132,0.02104118386898641,0.044543760293181675
21120,0.7835347762148188,0.1460322873008198,0.02937311283304894,0.04105982365131236
21150,0.7946538628013996,0.13482946860226994,0.025749163203635208,0.0447675053926952
21180,0.7728596055266352,0.17010294334163875,0.0238117427282509,0.03322570840347528
21210,0.7775286888621347,0.1560579851873486,0.0218278071042893,0.04458551884622748
21240,0.8072439264901237,0.11263882969147526,0.02303921748132139,0.05707802633707971
21270,0.7357856913974963,0.18385928604993695,0.029131424091200606,0.05122359846136617
21300,0.8223033979737102,0.1261235608277814,0.01751578590225148,0.03405725529625684
21330,0.849619827769206,0.08752868634932286,0.017963851170386562,0.044887634711084784
21360,0.7980017103868778,0.09662441023404786,0.025268028913350078,0.08010585046572431
21390,0.7870654451352399,0.14561043959983663,0.024739033685388153,0.042585081579535285
21420,0.762873770939165,0.18535963919700044,0.024724127081686045,0.02704246278214859
21450,0.7534077968392388,0.16953099676268912,0.02883894191809708,0.04822226447997486
21480,0.8112274216270734,0.14094260301207454,0.021292627731131303,0.026537347629721163
21510,0.8187592684624783,0.12531924842800954,0.0207914145600175,0.03513006854949473
21540,0.822382858929951,0.11715122416088677,0.017630606020658895,0.04283531088850343
21570,0.8619519391684376,0.09771636206706305,0.013791378529721747,0.026540320234777964
21600,0.8157188013970489,0.13876007167153434,0.01999347080803527,0.025527656123381853
21630,0.8963902148010112,0.07847840290357949,0.010940182587205366,0.014191199708203999
21660,0.7927041553267352,0.15076336116226013,0.023926400983835416,0.0326060825271692
21690,0.7136217763063862,0.22644957032589005,0.027109830737341082,0.03281882263038266
21720,0.7576791145118424,0.17748623685654794,0.02861018355488959,0.036224465076719954
21750,0.7940872573916253,0.14337183747365798,0.02514552920126271,0.03739537593345383
21780,0.7371189801834748,0.18974959882734332,0.02705592670874132,0.04607549428044037
21810,0.7369358374022377,0.17901099047352179,0.028405511643275823,0.0556476604809646
21840,0.7533366614928917,0.18138980116683354,0.024478571059113045,0.04079496628116157
21870,0.7319611437536196,0.18655964808103795,0.02956446192988637,0.051914746235456055
21900,0.8100568299374484,0.13087709761446906,0.01720524131772591,0.041860831130356574
21930,0.7199916200144482,0.2089282590061734,0.033743305980411684,0.037336814998966725
21960,0.7447583561168887,0.1854384607555399,0.02818174774938716,0.0416214353781843
21990,0.7820851623319682,0.1624407097928487,0.026169655790542947,0.02930447208464032
22020,0.7986349535228037,0.1499843063912218,0.0247596158972128,0.02662112418876167
22050,0.8787608704676209,0.0947612626060462,0.01509435578433281,0.011383511142000233
22080,0.815638231489813,0.14476371006489647,0.017465053185906732,0.022133005259383748
22110,0.9289279539088932,0.04977726089937569,0.0076477405355812045,0.013647044656150064
22140,0.9020823388541568,0.07150245968845766,0.011466759513937098,0.014948441943448725
22170,0.8138015692045905,0.15127105622213172,0.019764936245072872,0.015162438328204924
22200,0.8515005203621393,0.11761969669453261,0.014887858537381815,0.015991924405946427
22230,0.8006791653574666,0.10028944724329185,0.02416757934417817,0.07486380805506358
22260,0.8038025959843184,0.10352815572152746,0.029523481628892234,0.06314576666526196
22290,0.8463796878190146,0.08472894136801434,0.01987549662787558,0.049015874185095495
22320,0.8768791033382862,0.07466752742609707,0.016057454822620693,0.03239591441299636
22350,0.7638223768000975,0.16099892270327953,0.02734132407714422,0.0478373764194788
22380,0.7308430213859591,0.18152959220789777,0.02706492683957241,0.06056245956657063
22410,0.8101403320450058,0.1412983261359688,0.019956783499161402,0.028604558319864384
22440,0.810631314041142,0.11486861147635179,0.023985922333398916,0.050514152149107316
22470,0.8558489810626423,0.11096384573814187,0.014707260353289035,0.018479912845926767
22500,0.8043278711120709,0.15229263837679283,0.02208767476978764,0.021291815741348502
22530,0.7975191196081113,0.16049461098737772,0.01939646660107311,0.02258980280343794
22560,0.8317421129762728,0.11242380257382842,0.02097268304254973,0.03486140140734897
22590,0.7957152021105836,0.16406241410247388,0.01956425006214383,0.020658133724799004
22620,0.8114537336068527,0.13978759118113196,0.020308208972321506,0.028450466239693762
22650,0.7557862677026048,0.12934410818013198,0.036852265996827865,0.07801735812043525
22680,0.803948428344716,0.1414952928702192,0.024491787795276034,0.030064490989788473
22710,0.786621241208408,0.1340115804809623,0.023091363608924043,0.05627581470170562
22740,0.8674581737922697,0.08674089493467754,0.018087530234523932,0.02771340103852904
22770,0.8227529245241795,0.1426589098683503,0.018405085500327854,0.016183080107142464
22800,0.8245743943012698,0.1365752048456013,0.019643610194502715,0.019206790658626245
22830,0.7792730565199453,0.17716117546146454,0.024966837319661792,0.018598930698928366
22860,0.8261227064406301,0.1395210554735322,0.01917912414403491,0.015177113941802853
22890,0.8657348386355256,0.10271217629379945,0.016653623389057893,0.014899361681617516
22920,0.8331346747683112,0.12224704141512374,0.018172901119151368,0.02644538269741351
22950,0.8135738262034812,0.14436535315798898,0.01961851330273498,0.022442307335794824
22980,0.8393481249525607,0.13075316602000528,0.014355595207770678,0.015543113819663088
23010,0.9120811290929195,0.05868008439681564,0.009945927839424667,0.019292858670840164
23040,0.9157199076675929,0.0600221620087316,0.009015787929104716,0.01524214239457063
23070,0.8518126286842468,0.10065410012828242,0.020072613148400083,0.027460658039070746
23100,0.7735710412454133,0.1593431082437211,0.025872871953941747,0.04121297855692397
23130,0.8037668848217597,0.14448037667523989,0.01902875616059649,0.03272398234240384
23160,0.8854535070270932,0.07372843384238663,0.014347078468333333,0.026470980662186755
23190,0.8313533818616957,0.10546951367970363,0.02245599914241923,0.04072110531618139
23220,0.8230440831987118,0.11703736454631464,0.021138689089802137,0.03877986316517143
23250,0.7896485356052431,0.1603038584110245,0.0195236934065241,0.030523912577208337
23280,0.8616650444581206,0.1044996868347987,0.0128924379108505,0.02094283079622998
23310,0.8558364462022159,0.10519490181461273,0.015289774241870141,0.023678877741301046
23340,0.8623055456871294,0.0940647105810631,0.015913509826081865,0.027716233905725914
23370,0.7589794463327337,0.16422444206906597,0.027861397779068157,0.04893471381913208
23400,0.8650047106757448,0.10106317419621128,0.0168153427887956,0.01711677233924828
23430,0.8959396072248735,0.07367805550073699,0.01191094553178163,0.01847139174260772
23460,0.7820349223579574,0.15140998919101883,0.02605014325139446,0.04050494519962925
23490,0.8430722794351387,0.09710992850858702,0.019815875156353604,0.04000191689992077
23520,0.8821889249722009,0.08263842395967426,0.012568613613763864,0.02260403745436077
23550,0.7928344576625949,0.1376657959630302,0.028131548815676952,0.04136819755869796
23580,0.8183379739662193,0.13099503091582193,0.018817041406865746,0.031849953711093094
23610,0.8031092566030661,0.15060203000410174,0.02401269443621435,0.02227601895661781
23640,0.863408290352596,0.0878240448405366,0.016046314559452702,0.03272135024741479
23670,0.894618569296223,0.07062721417981048,0.012397215097260057,0.022357001426706474
23700,0.7882430876783513,0.12241430847846808,0.029108913267493854,0.06023369057568673
23730,0.8234833572804546,0.10364289139207208,0.026666984284481547,0.046206767042991655
23760,0.8988356298061635,0.06823806935579861,0.011057598518463748,0.021868702319574013
23790,0.8926561621726079,0.06828674402391777,0.012571943034409162,0.026485150769065272
23820,0.8523068623210079,0.07246154148481695,0.01963801340869523,0.05559358278548005
23850,0.9165417508384474,0.05195968358464484,0.01131640253459267,0.020182163042315262
23880,0.9439210339256625,0.035696240969221874,0.007361558429405853,0.013021166675709905
23910,0.8539078699503073,0.09634499934395532,0.019219755472636966,0.03052737523310014
23940,0.8773760168565785,0.09038118961013387,0.01607650536057757,0.016166288172710173
23970,0.8518815265143347,0.11635123790236102,0.016284348221899225,0.01548288736140499
24000,0.8559971602811289,0.10635395198907745,0.017751233132722102,0.019897654597071376
24030,0.8873354445817672,0.08139320384496765,0.013403165356247401,0.017868186217017926
24060,0.8523017578851124,0.10798196469726393,0.018678670534031903,0.021037606883591596
24090,0.8967042000447907,0.07306850723338558,0.01171290057470511,0.018514392147118485
24120,0.9332569965387881,0.04558966235548747,0.008295100409411976,0.012858240696312494
24150,0.8807383353921978,0.07994515878885751,0.017538747637106465,0.021777758181838185
24180,0.8318792873893758,0.10115673705896287,0.022292594668123566,0.04467138088353795
24210,0.8455994972110958,0.10629010433441632,0.01918052515199443,0.02892987330249345
24240,0.8442127842012901,0.09090185550691987,0.018872725644177094,0.046012634647612974
24270,0.8777613158943066,0.08538236912560945,0.01716019407722596,0.019696120902857724
24300,0.892592665176835,0.0753834116013826,0.013423574309233233,0.01860034891254919
24330,0.9085433941398193,0.05592071824938392,0.01238992267262196,0.02314596493817477
24360,0.849328790229771,0.08721144253542586,0.017812058318562158,0.045647708916240926
24390,0.898577123977944,0.0590987622026215,0.01566567496408468,0.02665843885534993
24420,0.895556802898809,0.053220916589867766,0.01623837849833937,0.034983902012983924
24450,0.8495961550540718,0.09351186584817404,0.01869027814627257,0.038201700951481316
24480,0.8339667623415279,0.09874494325253094,0.02103846479499041,0.04624982961095045
24510,0.8849488367345831,0.07359969701633992,0.013142165485797276,0.028309300763279845
24540,0.8325561315250154,0.11717443821373583,0.0207928465581126,0.02947658370313618
24570,0.8396561545806114,0.11216900631828672,0.015278528620987383,0.03289631048011455
24600,0.8852060194397909,0.06705724860915721,0.01626643683832452,0.03147029511272738
24630,0.8961251152528474,0.05064962531398346,0.01509549594275143,0.03812976349041777
24660,0.9132696110447761,0.039801569478820104,0.014947254042815872,0.03198156543358786
24690,0.8966607480541878,0.06437379503442824,0.012494390492408013,0.026471066418975824
24720,0.809747532423262,0.1445162485276943,0.019984675106067443,0.02575154394297631
24750,0.813356993365103,0.13581709993821725,0.018915390443513824,0.03191051625316607
24780,0.7693528569979247,0.1674634353097395,0.021375024339172672,0.04180868335316276
24810,0.8519492831365155,0.09904373740567016,0.01632117363787621,0.03268580581993826
24840,0.8293924257121676,0.12910762612047322,0.015402719300246878,0.02609722886711231
24870,0.7681341605714069,0.15127550538213483,0.025056497174634058,0.055533836871824054
24900,0.794724311701794,0.1458383709326729,0.02065215902984295,0.03878515833568996
24930,0.7482816952453394,0.17100597740753856,0.026512772980207794,0.05419955436691421
24960,0.8138550289956129,0.12462428090453738,0.020303227726965113,0.04121746237288487
24990,0.8078127604649882,0.1301893188476131,0.018277762178905834,0.04372015850849268
25020,0.858396399351504,0.09908493608291931,0.0186041034299533,0.023914561135623607
25050,0.772746566546669,0.15889713262795202,0.029302181523334202,0.039054119302044984
25080,0.86195795722239,0.09137416423488426,0.01695817495774467,0.029709703584981175
25110,0.8553875562463704,0.09640063807769143,0.018480905512616674,0.029730900163321437
25140,0.8552753891389951,0.10657403707923672,0.014794228683237938,0.02335634509853025
25170,0.8192885573515651,0.11976950871446965,0.020365175287317547,0.040576758646647594
25200,0.802531511361656,0.13790422202724145,0.02177405176005812,0.03779021485104442
25230,0.734337744609642,0.17385974384836395,0.029210951493336645,0.06259156004865753
25260,0.8058150809592989,0.11960563971030015,0.02241699483292309,0.05216228449747776
25290,0.8603535052719368,0.0982003336940661,0.01649074858600672,0.024955412447990512
25320,0.8218804152372607,0.11971747759945542,0.02261632040966463,0.03578578675361914
25350,0.8982922175197657,0.0638648227208069,0.01222893441832014,0.025614025341107266
25380,0.8403915872884495,0.08493293225365901,0.01885367303298045,0.055821807424911066
25410,0.8530085208390256,0.09582554146945413,0.01687634665726023,0.034289591034259784
25440,0.8839101100513332,0.07376067705791,0.016118117728922854,0.026211095161834192
25470,0.7600323680320806,0.15781159081588475,0.027783907699982555,0.054372133452052177
25500,0.7444697671295019,0.175187192315183,0.027809271653119,0.0525337689021961
25530,0.7700420418013113,0.15356276619878578,0.026444497143013963,0.0499506948568888
25560,0.7977973394679154,0.13229363329682634,0.02567452075386923,0.04423450648138921
25590,0.8085419679880775,0.11473543134097072,0.023615400680315778,0.05310719999063587
25620,0.7719094321814446,0.15142416851398627,0.023533287313310978,0.053133111991258274
25650,0.8405998726186334,0.1020883391402819,0.02085753294970898,0.036454255291375665
25680,0.8289542538446087,0.11674202833366853,0.02050546985951714,0.033798247962205784
25710,0.9030232553516211,0.06832069719753875,0.011019879661511366,0.017636167789329003
25740,0.8457678553903849,0.12308198129176504,0.0149808785137866,0.016169284804063613
25770,0.8588304299346978,0.10089764536814176,0.013837226968318708,0.02643469772884145
25800,0.8912383307084889,0.07161304995709027,0.013802180219553432,0.023346439114867466
25830,0.8497945760961315,0.11976667932258597,0.015010096771835721,0.0154286478094468
25860,0.8590318623299416,0.08345603458947974,0.014757792407517886,0.0427543106730608
25890,0.8747625718371954,0.06585007499179334,0.017507331986875024,0.041880021184136224
25920,0.9237144103323527,0.04917297321181313,0.009832411375332497,0.017280205080501897
25950,0.9247736672669987,0.044017626044461744,0.010434080716470975,0.020774625972068864
25980,0.8992329980079664,0.06223694387983969,0.015475535727753712,0.023054522384440376
26010,0.9218599367433112,0.052416109390127634,0.009862919187534272,0.015861034679027063
26040,0.938346760370119,0.041858913711150435,0.008464423164303375,0.011329902754426963
26070,0.8841722810234414,0.08718998520143292,0.012392553770213257,0.01624518000491238
26100,0.9052687627047503,0.06785649995256807,0.01102586024428133,0.015848877098400462
26130,0.8990580259770403,0.06744626100144521,0.014305373195041451,0.019190339826473043
26160,0.8761982943038413,0.08120809369076229,0.01764650490538474,0.024947107100011634
26190,0.8713421727805002,0.08510283839089679,0.016744570262348466,0.026810418566254678
26220,0.9173955449513691,0.050492080542010105,0.0119259553651199,0.02018641914150116
26250,0.9225914982946392,0.05222898971014485,0.009137498110774397,0.01604201388444166
26280,0.845190039876309,0.07812699579840636,0.02329652091335611,0.05338644341192869
26310,0.8953199019574676,0.0544525617211826,0.01753172359671469,0.03269581272463487
26340,0.8845356868770914,0.07121373640263741,0.015533727653538734,0.028716849066732244
26370,0.8643765408387936,0.058545200327613796,0.023254444749272574,0.053823814084319965
26400,0.8476702456682379,0.0782535828317166,0.018604774798039,0.05547139670200648
26430,0.857100873454335,0.07349744578199376,0.019862444390903324,0.0495392363727679
26460,0.8842823186761236,0.0680400203475836,0.0160260131045224,0.03165164787177024
26490,0.8488389128872585,0.11234388995069931,0.01612198658666594,0.022695210575376126
26520,0.8975720536973735,0.06302824956780648,0.01403422780263273,0.025365468932187215
26550,0.9008269700019448,0.06728979630419187,0.013531103725459894,0.01835212996840354
26580,0.8723596486654068,0.07097904963185009,0.017555636788700237,0.039105664914042576
26610,0.9205505840616323,0.04730827922018747,0.01152948212929929,0.020611654588880694
26640,0.8922344854086006,0.062181088072971555,0.01580007858059366,0.02978434793783406
26670,0.8856220943339156,0.05776152340901604,0.015479730948279707,0.04113665130878868
26700,0.8860307629049968,0.0588341585459354,0.016725772098584897,0.038409306450483016
26730,0.906241157870995,0.04830690488716159,0.011076738405459186,0.03437519883638391
26760,0.9134513442437429,0.05334756064580513,0.010894533776650507,0.022306561333801524
26790,0.9053829412029707,0.05128217011512195,0.011682744537230581,0.03165214414467691
26820,0.9082294802476832,0.05816831554732836,0.011824695194102288,0.021777509010886303
26850,0.915342699703749,0.050263962458113855,0.010992406420849298,0.02340093141728793
26880,0.9497233697823847,0.031238625458648805,0.007835032633979354,0.011202972124986998
26910,0.9344372658731058,0.04059099896135376,0.008670662303449636,0.01630107286209066
26940,0.9337009369286408,0.04763620906763304,0.008268709780631144,0.010394144223095009
26970,0.9219723780075292,0.053930302699428806,0.010152970589610705,0.013944348703431421
27000,0.9418675257850632,0.03695693548477297,0.007795769040113482,0.013379769690050388
27030,0.8931623450844182,0.07071049289152151,0.012626960536260438,0.02350020148779997
27060,0.909972055727495,0.06541309278605686,0.009702569360351378,0.014912282126096778
27090,0.891396816370749,0.08207580388658518,0.011525666102697705,0.015001713639968075
27120,0.8624896459538527,0.10507488926081454,0.011927621457374967,0.020507843327957662
27150,0.8790578556228601,0.08794651205811459,0.014062746953423862,0.018932885365601573
27180,0.891493810225022,0.07631759607201673,0.01398492557431571,0.018203668128645503
27210,0.8531560168963747,0.10907495064997363,0.016214066707578315,0.021554965746073164
27240,0.8380609984146054,0.11725629491834975,0.016399910591388712,0.02828279607565628
27270,0.9001785086711098,0.06721700996028028,0.012646979683734138,0.019957501684875308
27300,0.9495036561391414,0.037067068325817715,0.006253410770912018,0.0071758647641288345
27330,0.9566671541039988,0.02510778787652599,0.00553720831531052,0.012687849704164457
27360,0.9170736105842417,0.05924731103239406,0.010312657350591075,0.013366421032772958
27390,0.9112648952334572,0.06561948807788497,0.010236517417808039,0.012879099270849369
27420,0.8901555898917947,0.08997036733692988,0.00848370232430527,0.011390340446970057
27450,0.8899752249988223,0.06858567024619978,0.012738029687745542,0.02870107506723212
27480,0.8796102291283805,0.08537411339834743,0.013475263892595627,0.02154039358067634
27510,0.8829691609271427,0.08168757075234441,0.013627411399172049,0.021715856921340777
27540,0.860006161606313,0.1094284085846351,0.012280018092179629,0.018285411716872386
27570,0.8810386243685605,0.09668681419829707,0.010859389998219329,0.011415171434922898
27600,0.8886747966199551,0.08547390690327285,0.012030758546425824,0.01382053793034622
27630,0.8932836830807769,0.08946945002987221,0.009471257363585235,0.00777560952576568
27660,0.8926310828972208,0.08574681836373833,0.011514910168759787,0.010107188570280772
27690,0.886916281500164,0.0826807941495397,0.011079658899631674,0.019323265450664998
27720,0.8389528986270708,0.1069593980253735,0.02152191187054495,0.032565791477010726
27750,0.8253840624021389,0.12331341152607642,0.018810824377315065,0.03249170169446966
27780,0.8735208615276857,0.1019264022846375,0.011766919713904884,0.01278581647377193
27810,0.7694065309531908,0.1473249938352647,0.030729060137562967,0.052539415073981445
27840,0.8505249779451388,0.10068728161503322,0.01979098425925678,0.028996756180571064
27870,0.8807193915882975,0.08226642277540405,0.013349819351334643,0.023664366284963642
27900,0.8514348166278215,0.10357403120809407,0.018014739086299743,0.026976413077784787
27930,0.862506347584414,0.09094842802215657,0.018695872340900723,0.027849352052528614
27960,0.862544791597763,0.09625813438293927,0.015458695548611161,0.025738378470686333
27990,0.8565669071541159,0.10297076234930037,0.013760729011894849,0.02670160148468893
28020,0.8502310355445412,0.10633204729273021,0.012742665222865745,0.030694251939862832
28050,0.8271212948799362,0.1227258224165568,0.02027103122348131,0.029881851480025493
28080,0.7726001387465994,0.15465222813417834,0.027569610378171405,0.04517802274105098
28110,0.8443724100849079,0.11575969552487682,0.010978379461962288,0.02888951492825321
28140,0.8285232511024092,0.11650465740084175,0.017214018214140037,0.03775807328260907
28170,0.8597144082068627,0.09402307773622111,0.014227268912442125,0.03203524514447408
28200,0.8576979849625334,0.10133197816732663,0.012861479787014995,0.02810855708312516
28230,0.8435453623197345,0.09206767222732694,0.02008638468105213,0.04430058077188651
28260,0.8460140010127192,0.08680136997898934,0.018178586169466136,0.04900604283882514
28290,0.7962719324379632,0.10703247427414524,0.02607546762413066,0.07062012566376083
28320,0.8238062231312813,0.08038018790076713,0.02017858061793783,0.07563500835001374
28350,0.8113950720215104,0.10430507868365925,0.017812421666713537,0.06648742762811691
28380,0.8138688773298858,0.08401148505519976,0.020473822270187698,0.08164581534472674
28410,0.8522232432813697,0.09409874267395664,0.014991229579213776,0.03868678446546012
28440,0.8533910875408813,0.08020435991189537,0.016020084251407347,0.05038446829581589
28470,0.7514552521204624,0.11106298415389,0.03070436285393871,0.10677740087170888
28500,0.7251026187665971,0.09054805158018443,0.03429343158795077,0.15005589806526765
28530,0.8145007177717415,0.07462699839593336,0.023008708885843294,0.08786357494648181
28560,0.8158568784631557,0.07517881785950173,0.024272534629904086,0.08469176904743843
